mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2005-05,automoveis,sub_segmento,Veículos de Entrada,1,VW/GOL,14964,13851,70525,30.10,10,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Veículos de Entrada,2,FIAT/PALIO,12278,11061,50210,21.43,10,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Veículos de Entrada,3,GM/CELTA,10215,10432,43680,18.64,10,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/UNO,10122,8969,42174,18.00,10,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Veículos de Entrada,5,PEUGEOT/206,2508,2580,12326,5.26,10,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Veículos de Entrada,6,RENAULT/CLIO,1512,2039,8424,3.60,10,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Veículos de Entrada,7,FORD/KA,1454,1302,6981,2.98,10,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Veículos de Entrada,8,GM/CHEVETTE,0,0,3,0.00,10,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Veículos de Entrada,9,VW/FUSCA,1,0,2,0.00,10,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Hatch Pequenos,1,VW/FOX/CROSS FOX,5430,4877,30559,41.77,10,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Hatch Pequenos,2,FORD/FIESTA,5243,5069,24488,33.47,10,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Hatch Pequenos,3,GM/CORSA,2984,2803,10499,14.35,10,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Hatch Pequenos,4,VW/POLO,1088,843,4375,5.98,10,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Hatch Pequenos,5,CITROEN/C3,645,607,3212,4.39,10,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Hatch Pequenos,6,MINI/COOPER,4,1,16,0.02,10,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Hatch Pequenos,7,GM/KADETT,1,1,8,0.01,10,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Hatch Pequenos,8,RENAULT/TWINGO,0,0,1,0.00,10,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Hatch Médios,1,GM/ASTRA,1987,1854,9316,33.86,10,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Hatch Médios,2,VW/GOLF,932,942,4769,17.33,10,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Hatch Médios,3,FORD/FOCUS,704,871,4399,15.99,10,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Hatch Médios,4,FIAT/STILO,954,866,4281,15.56,10,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Hatch Médios,5,PEUGEOT/307,663,642,2891,10.51,10,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Hatch Médios,6,AUDI/A3,413,373,1856,6.75,10,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Pequenos,1,GM/CLASSIC,6625,5885,25809,34.25,11,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Pequenos,2,FIAT/SIENA,3685,3834,17417,23.12,11,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Pequenos,3,FORD/FIESTA SEDAN,3253,2832,14516,19.27,11,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Pequenos,4,GM/CORSA SEDAN,2889,2773,11667,15.48,11,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Pequenos,5,RENAULT/CLIO SEDAN,1065,1257,5919,7.86,11,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Pequenos,6,VW/VOYAGE,1,6,13,0.02,11,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Pequenos,7,FIAT/PREMIO,0,0,3,0.00,11,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Pequenos,8,SEAT/CORDOBA,1,1,3,0.00,11,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Compactos,1,GM/ASTRA SEDAN,1100,1224,6563,55.43,11,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Compactos,2,VW/POLO SEDAN,1458,1058,5266,44.48,11,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Compactos,3,FORD/VERSAILLES,1,1,4,0.03,11,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Compactos,4,GM/MONZA,1,0,4,0.03,11,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Compactos,5,VW/LOGUS,1,0,2,0.02,11,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Compactos,6,FORD/VERONA,0,1,1,0.01,11,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans médios,1,TOYOTA/COROLLA,2773,2677,13039,45.39,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans médios,2,HONDA/CIVIC,1800,2003,9034,31.45,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans médios,3,FORD/FOCUS SEDAN,453,513,2462,8.57,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans médios,4,VW/SANTANA,474,460,2222,7.74,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans médios,5,GM/VECTRA,634,376,1523,5.30,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans médios,6,NISSAN/SENTRA,47,15,121,0.42,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans médios,7,RENAULT/MEGANE,13,5,91,0.32,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans médios,8,VW/BORA,5,5,75,0.26,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans médios,9,FIAT/MAREA,11,13,71,0.25,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans médios,10,M.BENZ/CLASSE CLS,4,8,56,0.19,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans médios,11,M.BENZ/CLASSE C,6,10,27,0.09,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans médios,12,M.BENZ/CLK,0,0,2,0.01,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans médios,13,FIAT/TEMPRA,0,1,1,0.00,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans médios,14,FORD/DEL REY,0,0,1,0.00,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans médios,15,VW/JETTA,0,0,1,0.00,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Grandes,1,CITROEN/C5,86,130,371,16.67,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Grandes,2,GM/OMEGA,71,99,323,14.51,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Grandes,3,HONDA/ACCORD,108,147,307,13.79,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Grandes,4,M.BENZ/C180,61,58,278,12.49,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Grandes,5,VW/PASSAT,4,20,262,11.77,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Grandes,6,AUDI/A4,45,59,235,10.56,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Grandes,7,M.BENZ/CLASSE E,31,21,109,4.90,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Grandes,8,BMW/320,3,16,77,3.46,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Grandes,9,FORD/MONDEO,19,15,71,3.19,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Grandes,10,BMW/325,41,13,65,2.92,12,texto,2005-05.pdf
2005-05,automoveis,sub_segmento,Sedans Grandes,11,BMW/545,14,15,65,2.92,12,texto,2005-05.pdf
