mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2009-02,automoveis,sub_segmento,Veículos de Entrada,1,VW/GOL,21069,17875,38944,32.06,10,texto,2009-02.pdf
2009-02,automoveis,sub_segmento,Veículos de Entrada,2,FIAT/PALIO,12752,10763,23515,19.36,10,texto,2009-02.pdf
2009-02,automoveis,sub_segmento,Veículos de Entrada,3,FIAT/UNO,11089,11697,22786,18.76,10,texto,2009-02.pdf
2009-02,automoveis,sub_segmento,Veículos de Entrada,4,GM/CELTA,9306,7588,16894,13.91,10,texto,2009-02.pdf
2009-02,automoveis,sub_segmento,Veículos de Entrada,5,FORD/KA,5652,5336,10988,9.04,10,texto,2009-02.pdf
2009-02,automoveis,sub_segmento,Veículos de Entrada,6,PEUGEOT/207,1748,2101,3849,3.17,10,texto,2009-02.pdf
2009-02,automoveis,sub_segmento,Veículos de Entrada,7,RENAULT/CLIO,1378,1957,3335,2.75,10,texto,2009-02.pdf
2009-02,automoveis,sub_segmento,Veículos de Entrada,8,PEUGEOT/206,628,545,1173,0.97,10,texto,2009-02.pdf
2009-02,automoveis,sub_segmento,Veículos de Entrada,9,GM/CHEVETTE,2,1,3,0.00,10,texto,2009-02.pdf
2009-02,automoveis,sub_segmento,Hatch Pequenos,1,VW/FOX/CROSS FOX,8418,6317,14735,33.62,10,texto,2009-02.pdf
2009-02,automoveis,sub_segmento,Hatch Pequenos,2,FORD/FIESTA,5151,5514,10665,24.33,10,texto,2009-02.pdf
2009-02,automoveis,sub_segmento,Hatch Pequenos,3,GM/CORSA,2486,3356,5842,13.33,10,texto,2009-02.pdf
2009-02,automoveis,sub_segmento,Hatch Pequenos,4,RENAULT/SANDERO,2598,3114,5712,13.03,10,texto,2009-02.pdf
2009-02,automoveis,sub_segmento,Hatch Pequenos,5,CITROEN/C3,2338,2874,5212,11.89,10,texto,2009-02.pdf
2009-02,automoveis,sub_segmento,Hatch Pequenos,6,VW/POLO,694,944,1638,3.74,10,texto,2009-02.pdf
2009-02,automoveis,sub_segmento,Hatch Pequenos,7,MINI/COOPER,12,14,26,0.06,10,texto,2009-02.pdf
2009-02,automoveis,sub_segmento,Hatch Pequenos,8,FIAT/500,1,1,2,0.00,10,texto,2009-02.pdf
2009-02,automoveis,sub_segmento,Hatch Pequenos,9,SMART/FORTWO,2,0,2,0.00,10,texto,2009-02.pdf
2009-02,automoveis,sub_segmento,Hatch Médios,1,GM/ASTRA,1216,1910,3126,20.86,10,texto,2009-02.pdf
2009-02,automoveis,sub_segmento,Hatch Médios,2,FIAT/PUNTO,1594,1497,3091,20.62,10,texto,2009-02.pdf
2009-02,automoveis,sub_segmento,Hatch Médios,3,FORD/FOCUS,1232,1363,2595,17.32,10,texto,2009-02.pdf
