mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2004-03,automoveis,sub_segmento,Veículos de Entrada,1,VW/GOL,15946,13539,46244,31.34,10,texto,2004-03.pdf
2004-03,automoveis,sub_segmento,Veículos de Entrada,2,FIAT/PALIO,12519,9462,31766,21.53,10,texto,2004-03.pdf
2004-03,automoveis,sub_segmento,Veículos de Entrada,3,GM/CELTA,11682,9446,29498,19.99,10,texto,2004-03.pdf
2004-03,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/UNO,8757,5516,19921,13.50,10,texto,2004-03.pdf
2004-03,automoveis,sub_segmento,Veículos de Entrada,5,PEUGEOT/206,3458,1831,8025,5.44,10,texto,2004-03.pdf
2004-03,automoveis,sub_segmento,Veículos de Entrada,6,FORD/KA,2371,1763,6376,4.32,10,texto,2004-03.pdf
2004-03,automoveis,sub_segmento,Veículos de Entrada,7,RENAULT/CLIO,2501,1380,5720,3.88,10,texto,2004-03.pdf
2004-03,automoveis,sub_segmento,Veículos de Entrada,8,PEUGEOT/106,1,1,9,0.01,10,texto,2004-03.pdf
2004-03,automoveis,sub_segmento,Veículos de Entrada,9,GM/CHEVETTE,0,2,3,0.00,10,texto,2004-03.pdf
2004-03,automoveis,sub_segmento,Hatch Pequenos,1,FORD/FIESTA,5580,4685,14896,43.41,10,texto,2004-03.pdf
2004-03,automoveis,sub_segmento,Hatch Pequenos,2,GM/CORSA,2947,2175,7147,20.83,10,texto,2004-03.pdf
2004-03,automoveis,sub_segmento,Hatch Pequenos,3,VW/FOX/CROSS FOX,2653,1902,6853,19.97,10,texto,2004-03.pdf
2004-03,automoveis,sub_segmento,Hatch Pequenos,4,VW/POLO,1362,867,3274,9.54,10,texto,2004-03.pdf
2004-03,automoveis,sub_segmento,Hatch Pequenos,5,CITROEN/C3,890,670,2137,6.23,10,texto,2004-03.pdf
2004-03,automoveis,sub_segmento,Hatch Pequenos,6,RENAULT/TWINGO,0,0,6,0.02,10,texto,2004-03.pdf
2004-03,automoveis,sub_segmento,Hatch Pequenos,7,MINI/COOPER,1,2,3,0.01,10,texto,2004-03.pdf
2004-03,automoveis,sub_segmento,Hatch Médios,1,GM/ASTRA,1603,1271,4024,29.86,10,texto,2004-03.pdf
2004-03,automoveis,sub_segmento,Hatch Médios,2,VW/GOLF,1588,1095,3810,28.28,10,texto,2004-03.pdf
2004-03,automoveis,sub_segmento,Hatch Médios,3,FIAT/STILO,971,641,2092,15.53,10,texto,2004-03.pdf
2004-03,automoveis,sub_segmento,Hatch Médios,4,FORD/FOCUS,789,380,1835,13.62,10,texto,2004-03.pdf
2004-03,automoveis,sub_segmento,Hatch Médios,5,AUDI/A3,578,433,1366,10.14,10,texto,2004-03.pdf
2004-03,automoveis,sub_segmento,Hatch Médios,6,PEUGEOT/307,128,123,347,2.58,10,texto,2004-03.pdf
2004-03,automoveis,sub_segmento,Sedans Pequenos,1,GM/CLASSIC,6090,4402,14467,43.77,11,texto,2004-03.pdf
2004-03,automoveis,sub_segmento,Sedans Pequenos,2,FIAT/SIENA,3541,2165,7650,23.15,11,texto,2004-03.pdf
