mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2004-12,automoveis,sub_segmento,Veículos de Entrada,1,VW/GOL,18771,16082,177851,29.44,10,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Veículos de Entrada,2,FIAT/PALIO,12291,10069,130121,21.54,10,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Veículos de Entrada,3,GM/CELTA,13514,11354,122559,20.28,10,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/UNO,10151,7898,92738,15.35,10,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Veículos de Entrada,5,PEUGEOT/206,4057,3068,36272,6.00,10,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Veículos de Entrada,6,RENAULT/CLIO,2490,1414,22588,3.74,10,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Veículos de Entrada,7,FORD/KA,1904,1667,22048,3.65,10,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Veículos de Entrada,8,GM/CHEVETTE,3,0,13,0.00,10,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Veículos de Entrada,9,PEUGEOT/106,0,0,10,0.00,10,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Hatch Pequenos,1,FORD/FIESTA,5760,5033,63933,39.07,10,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Hatch Pequenos,2,VW/FOX/CROSS FOX,8025,5471,54383,33.24,10,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Hatch Pequenos,3,GM/CORSA,3348,1666,25601,15.65,10,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Hatch Pequenos,4,VW/POLO,1025,902,11849,7.24,10,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Hatch Pequenos,5,CITROEN/C3,825,711,7801,4.77,10,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Hatch Pequenos,6,MINI/COOPER,3,2,31,0.02,10,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Hatch Pequenos,7,GM/KADETT,1,2,13,0.01,10,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Hatch Pequenos,8,RENAULT/TWINGO,0,0,13,0.01,10,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Hatch Médios,1,GM/ASTRA,3130,1791,19446,30.09,10,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Hatch Médios,2,VW/GOLF,1356,1172,14166,21.92,10,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Hatch Médios,3,FORD/FOCUS,1229,1067,11359,17.58,10,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Hatch Médios,4,FIAT/STILO,1234,817,10137,15.68,10,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Hatch Médios,5,AUDI/A3,524,419,5653,8.75,10,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Hatch Médios,6,PEUGEOT/307,516,370,3869,5.99,10,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Pequenos,1,GM/CLASSIC,8822,5972,69708,41.89,11,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Pequenos,2,FIAT/SIENA,4874,3614,40718,24.47,11,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Pequenos,3,GM/CORSA SEDAN,4379,2300,30128,18.10,11,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Pequenos,4,RENAULT/CLIO SEDAN,1837,1278,15582,9.36,11,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Pequenos,5,FORD/FIESTA SEDAN,3757,3410,10241,6.15,11,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Pequenos,6,VW/VOYAGE,2,3,28,0.02,11,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Pequenos,7,FIAT/PREMIO,1,1,6,0.00,11,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Pequenos,8,SEAT/CORDOBA,0,0,3,0.00,11,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Pequenos,9,VW/APOLLO,1,0,3,0.00,11,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Pequenos,10,GM/COMIN,0,0,1,0.00,11,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Compactos,1,GM/ASTRA SEDAN,2291,1677,20545,61.31,11,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Compactos,2,VW/POLO SEDAN,1259,1185,12924,38.57,11,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Compactos,3,GM/MONZA,2,3,21,0.06,11,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Compactos,4,FORD/VERSAILLES,1,2,15,0.04,11,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Compactos,5,VW/LOGUS,0,0,4,0.01,11,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Compactos,6,FORD/VERONA,1,0,3,0.01,11,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans médios,1,TOYOTA/COROLLA,4093,3070,37280,49.19,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans médios,2,HONDA/CIVIC,2070,1809,20692,27.30,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans médios,3,VW/SANTANA,702,438,7183,9.48,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans médios,4,FORD/FOCUS SEDAN,673,524,5955,7.86,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans médios,5,GM/VECTRA,297,184,3226,4.26,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans médios,6,RENAULT/MEGANE,69,36,621,0.82,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans médios,7,FIAT/MAREA,30,23,502,0.66,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans médios,8,VW/BORA,46,27,209,0.28,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans médios,9,M.BENZ/CLASSE C,6,11,75,0.10,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans médios,10,M.BENZ/CLK,1,2,18,0.02,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans médios,11,NISSAN/SENTRA,13,0,15,0.02,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans médios,12,FIAT/TEMPRA,2,1,8,0.01,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans médios,13,HYUNDAI/ELANTRA,0,1,2,0.00,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans médios,14,CBP/191,1,0,1,0.00,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans médios,15,CHRYSLER/PACIFIC,1,0,1,0.00,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans médios,16,FORD/DEL REY,0,0,1,0.00,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans médios,17,HYUNDAI/ACCENT,0,0,1,0.00,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans médios,18,HYUNDAI/EXCEL,0,0,1,0.00,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Grandes,1,VW/PASSAT,106,48,826,17.65,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Grandes,2,GM/OMEGA,109,89,806,17.22,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Grandes,3,CITROEN/C5,44,43,523,11.18,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Grandes,4,M.BENZ/C180,43,26,479,10.24,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Grandes,5,AUDI/A4,48,34,411,8.78,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Grandes,6,HONDA/ACCORD,36,33,392,8.38,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Grandes,7,FORD/MONDEO,22,27,279,5.96,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Grandes,8,M.BENZ/C230,19,25,232,4.96,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Grandes,9,BMW/320,24,21,225,4.81,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Grandes,10,M.BENZ/CLASSE E,18,12,218,4.66,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Grandes,11,TOYOTA/CAMRY,28,13,163,3.48,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sedans Grandes,12,BMW/545,10,12,126,2.69,12,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sw Médios,1,FIAT/PALIO WEEKEND,2952,2653,23401,60.73,13,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sw Médios,2,VW/PARATI,1475,1386,14942,38.77,13,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sw Médios,3,PEUGEOT/206SW,3,0,159,0.41,13,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sw Médios,4,GM/KADETT,1,6,34,0.09,13,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sw Grandes,1,TOYOTA/FIELDER,789,663,4863,80.82,13,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sw Grandes,2,PEUGEOT/307SW,37,34,562,9.34,13,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sw Grandes,3,VW/PASSAT,24,18,244,4.06,13,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sw Grandes,4,FIAT/MAREA WEEKEND,15,10,240,3.99,13,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sw Grandes,5,AUDI/A4 AVANT,12,8,72,1.20,13,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sw Grandes,6,VOLVO/V70,3,0,20,0.33,13,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sw Grandes,7,VW/QUANTUM,1,2,11,0.18,13,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sw Grandes,8,GM/CARAVAN,1,0,3,0.05,13,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sw Grandes,9,CHRYSLER/CARAVANSE,1,0,2,0.03,13,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Monocab,1,HONDA/FIT,3121,2552,29511,47.22,13,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Monocab,2,GM/MERIVA,2226,1614,20686,33.10,13,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Monocab,3,FIAT/DOBLO,887,567,6625,10.60,13,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Monocab,4,M.BENZ/CLASSE A,522,402,5047,8.08,13,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Monocab,5,RENAULT/KANGOO,38,32,603,0.96,13,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Monocab,6,HYUNDAI/ATOS,0,0,18,0.03,13,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Monocab,7,CITROEN/BERLI,0,0,4,0.01,13,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Monocab,8,MITSUBISHI/SPACE WAGON,0,0,3,0.00,13,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Monocab,9,CITROEN/BERLINGO,0,0,2,0.00,13,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Grandcab,1,GM/ZAFIRA,1757,1212,12148,34.58,14,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Grandcab,2,CITROEN/XSARA PICASSO,1328,978,11821,33.65,14,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Grandcab,3,RENAULT/SCENIC,1087,895,10937,31.13,14,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Grandcab,4,CHRYSLER/GCARAVAN,34,20,227,0.65,14,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sports,1,M.BENZ/SLK,26,5,48,17.45,14,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sports,2,JAGUAR/X-TYPE,3,2,40,14.55,14,texto,2004-12.pdf
2004-12,automoveis,sub_segmento,Sports,3,AUDI/S3,0,0,34,12.36,14,texto,2004-12.pdf
