mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2007-06,automoveis,sub_segmento,Veículos de Entrada,1,VW/GOL,20229,21391,108260,29.74,10,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Veículos de Entrada,2,FIAT/PALIO,18839,20792,99509,27.34,10,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Veículos de Entrada,3,GM/CELTA,11391,11703,56863,15.62,10,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/UNO,11679,11794,56716,15.58,10,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Veículos de Entrada,5,PEUGEOT/206,4520,4045,18174,4.99,10,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Veículos de Entrada,6,FORD/KA,2486,3183,14585,4.01,10,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Veículos de Entrada,7,RENAULT/CLIO,1603,1647,9904,2.72,10,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Veículos de Entrada,8,GM/CHEVETTE,0,0,5,0.00,10,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Hatch Pequenos,1,VW/FOX/CROSS FOX,8236,9794,54979,42.05,10,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Hatch Pequenos,2,FORD/FIESTA,4975,5951,32892,25.16,10,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Hatch Pequenos,3,GM/CORSA,3361,3068,20042,15.33,10,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Hatch Pequenos,4,CITROEN/C3,2249,2792,12846,9.82,10,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Hatch Pequenos,5,VW/POLO,1696,2032,9958,7.62,10,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Hatch Pequenos,6,MINI/COOPER,4,2,26,0.02,10,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Hatch Pequenos,7,GM/KADETT,0,2,7,0.01,10,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Hatch Médios,1,GM/ASTRA,2201,2460,12316,33.85,10,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Hatch Médios,2,FORD/FOCUS,1411,1428,6858,18.85,10,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Hatch Médios,3,PEUGEOT/307,921,1024,5504,15.13,10,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Hatch Médios,4,FIAT/STILO,1045,1291,5432,14.93,10,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Hatch Médios,5,VW/GOLF,1505,1452,5071,13.94,10,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Hatch Médios,6,VW/BEETLE,164,235,1203,3.31,10,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans Pequenos,1,GM/CLASSIC,8075,7522,43859,30.45,11,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans Pequenos,2,FIAT/SIENA,7568,7833,38197,26.52,11,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans Pequenos,3,GM/PRISMA,4522,5074,26508,18.40,11,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans Pequenos,4,FORD/FIESTA SEDAN,3492,3972,21827,15.15,11,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans Pequenos,5,RENAULT/CLIO SEDAN,798,1399,7720,5.36,11,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans Pequenos,6,GM/CORSA SEDAN,995,1092,5846,4.06,11,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans Pequenos,7,RENAULT/LOGAN,29,47,76,0.05,11,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans Pequenos,8,VW/VOYAGE,1,1,8,0.01,11,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans Pequenos,9,FIAT/PREMIO,1,0,5,0.00,11,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans Pequenos,10,M.BENZ/COUPE,1,0,1,0.00,11,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans Compactos,1,VW/POLO SEDAN,2493,2497,12460,72.10,11,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans Compactos,2,GM/ASTRA SEDAN,872,878,4798,27.76,11,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans Compactos,3,GM/MONZA,4,3,17,0.10,11,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans Compactos,4,FORD/VERONA,1,1,3,0.02,11,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans Compactos,5,VW/LOGUS,0,0,2,0.01,11,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans Compactos,6,FORD/VERSAILLES,1,0,1,0.01,11,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans médios,1,HONDA/CIVIC,4100,4385,19729,26.97,12,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans médios,2,TOYOTA/COROLLA,2550,2683,15947,21.80,12,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans médios,3,GM/VECTRA,2517,3202,14221,19.44,12,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans médios,4,FORD/FUSION,894,996,5931,8.11,12,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans médios,5,RENAULT/MEGANE,854,923,5340,7.30,12,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans médios,6,FORD/FOCUS SEDAN,627,730,3561,4.87,12,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans médios,7,PEUGEOT/307 SEDAN,592,369,2748,3.76,12,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans médios,8,VW/JETTA,433,371,1772,2.42,12,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans médios,9,NISSAN/SENTRA,530,596,1660,2.27,12,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans médios,10,VW/BORA,88,200,1218,1.66,12,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans médios,11,FIAT/MAREA,94,134,436,0.60,12,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans médios,12,KIA/CERATO,46,41,256,0.35,12,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans médios,13,M.BENZ/CLASSE C,137,11,170,0.23,12,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans médios,14,M.BENZ/CLS,5,13,60,0.08,12,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans médios,15,CITROEN/C4 PALLAS,33,12,45,0.06,12,texto,2007-06.pdf
2007-06,automoveis,sub_segmento,Sedans médios,16,VW/SANTANA,2,3,38,0.05,12,texto,2007-06.pdf
