mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2022-07,automoveis,sub_segmento,Veículos de Entrada,1,VW/GOL,11925,9434,35531,35.95,11,texto,2022-07.pdf
2022-07,automoveis,sub_segmento,Veículos de Entrada,2,FIAT/MOBI,3493,4725,34946,35.36,11,texto,2022-07.pdf
2022-07,automoveis,sub_segmento,Veículos de Entrada,3,RENAULT/KWID,4489,5042,27537,27.86,11,texto,2022-07.pdf
2022-07,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/UNO,6,15,750,0.76,11,texto,2022-07.pdf
2022-07,automoveis,sub_segmento,Veículos de Entrada,5,VW/FUSCA,4,5,35,0.04,11,texto,2022-07.pdf
2022-07,automoveis,sub_segmento,Veículos de Entrada,6,VW/UP,0,0,10,0.01,11,texto,2022-07.pdf
2022-07,automoveis,sub_segmento,Veículos de Entrada,7,TOYOTA/ETIOS HB,3,0,5,0.01,11,texto,2022-07.pdf
2022-07,automoveis,sub_segmento,Veículos de Entrada,8,CAOA CHERY/QQ,0,5,5,0.01,11,texto,2022-07.pdf
2022-07,automoveis,sub_segmento,Veículos de Entrada,9,FIAT/PALIO,1,1,3,0.00,11,texto,2022-07.pdf
2022-07,automoveis,sub_segmento,Hatch Pequenos,1,HYUNDAI/HB20,8156,7938,50990,29.62,11,texto,2022-07.pdf
2022-07,automoveis,sub_segmento,Hatch Pequenos,2,GM/ONIX,8837,3949,42687,24.80,11,texto,2022-07.pdf
2022-07,automoveis,sub_segmento,Hatch Pequenos,3,FIAT/ARGO,6103,3097,28231,16.40,11,texto,2022-07.pdf
2022-07,automoveis,sub_segmento,Hatch Pequenos,4,PEUGEOT/208,2803,4349,17884,10.39,11,texto,2022-07.pdf
2022-07,automoveis,sub_segmento,Hatch Pequenos,5,TOYOTA/YARIS HB,2208,2239,14200,8.25,11,texto,2022-07.pdf
2022-07,automoveis,sub_segmento,Hatch Pequenos,6,HONDA/CITY HATCH,1609,1564,8949,5.20,11,texto,2022-07.pdf
2022-07,automoveis,sub_segmento,Hatch Pequenos,7,RENAULT/SANDERO,897,1062,5601,3.25,11,texto,2022-07.pdf
