mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2015-06,automoveis,sub_segmento,Veículos de Entrada,1,FIAT/PALIO,10582,10469,62757,23.40,11,texto,2015-06.pdf
2015-06,automoveis,sub_segmento,Veículos de Entrada,2,FORD/KA,6977,8347,45988,17.14,11,texto,2015-06.pdf
2015-06,automoveis,sub_segmento,Veículos de Entrada,3,VW/GOL,7292,7987,44900,16.74,11,texto,2015-06.pdf
2015-06,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/UNO,5714,6853,43777,16.32,11,texto,2015-06.pdf
2015-06,automoveis,sub_segmento,Veículos de Entrada,5,VW/UP,3513,3397,27829,10.37,11,texto,2015-06.pdf
2015-06,automoveis,sub_segmento,Veículos de Entrada,6,TOYOTA/ETIOS HB,3288,3188,17463,6.51,11,texto,2015-06.pdf
2015-06,automoveis,sub_segmento,Veículos de Entrada,7,GM/CELTA,873,2123,17176,6.40,11,texto,2015-06.pdf
2015-06,automoveis,sub_segmento,Veículos de Entrada,8,RENAULT/CLIO,998,994,8183,3.05,11,texto,2015-06.pdf
2015-06,automoveis,sub_segmento,Veículos de Entrada,9,PEUGEOT/207,1,2,165,0.06,11,texto,2015-06.pdf
2015-06,automoveis,sub_segmento,Hatch Pequenos,1,GM/ONIX,8871,8212,55789,22.86,11,texto,2015-06.pdf
2015-06,automoveis,sub_segmento,Hatch Pequenos,2,HYUNDAI/HB20,9165,8848,51349,21.04,11,texto,2015-06.pdf
2015-06,automoveis,sub_segmento,Hatch Pequenos,3,VW/FOX/CROSS FOX,7004,6710,43059,17.65,11,texto,2015-06.pdf
2015-06,automoveis,sub_segmento,Hatch Pequenos,4,RENAULT/SANDERO,6463,6620,38382,15.73,11,texto,2015-06.pdf
2015-06,automoveis,sub_segmento,Hatch Pequenos,5,FORD/FIESTA,3290,3908,23035,9.44,11,texto,2015-06.pdf
