mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2021-08,automoveis,sub_segmento,Veículos de Entrada,1,FIAT/MOBI,7538,8059,54949,34.92,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Veículos de Entrada,2,VW/GOL,4082,1805,42855,27.24,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Veículos de Entrada,3,RENAULT/KWID,3764,4864,37813,24.03,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/UNO,1894,1403,18637,11.84,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Veículos de Entrada,5,VW/UP,3,8,1972,1.25,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Veículos de Entrada,6,TOYOTA/ETIOS HB,2,3,1091,0.69,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Veículos de Entrada,7,VW/FUSCA,2,6,14,0.01,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Veículos de Entrada,8,FIAT/PALIO,1,2,10,0.01,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Veículos de Entrada,9,GM/CELTA,1,0,2,0.00,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Hatch Pequenos,1,FIAT/ARGO,7711,10873,60507,25.36,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Hatch Pequenos,2,HYUNDAI/HB20,6795,7798,59999,25.15,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Hatch Pequenos,3,GM/ONIX,410,1387,43304,18.15,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Hatch Pequenos,4,VW/POLO,937,1392,16579,6.95,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Hatch Pequenos,5,TOYOTA/YARIS HB,1655,2285,16191,6.79,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Hatch Pequenos,6,VW/FOX/CROSS FOX,926,1321,13613,5.71,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Hatch Pequenos,7,RENAULT/SANDERO,903,1406,10174,4.26,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Hatch Pequenos,8,PEUGEOT/208,1220,1637,8909,3.73,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Hatch Pequenos,9,FORD/KA,51,108,8389,3.52,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Hatch Pequenos,10,MINI/COOPER,89,102,463,0.19,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Hatch Pequenos,11,KIA/RIO,1,8,167,0.07,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Hatch Pequenos,12,MINI/JCW,15,12,70,0.03,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Hatch Médios,1,GM/CRUZE HB,322,309,1291,72.49,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Hatch Médios,2,M.BENZ/CLASSE A,26,17,117,6.57,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Hatch Médios,3,BMW/M135I,6,15,113,6.34,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Hatch Médios,4,BMW/I3,20,4,110,6.18,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Hatch Médios,5,NISSAN/LEAF,0,5,42,2.36,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Hatch Médios,6,AUDI/A3,0,0,39,2.19,11,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Pequenos,1,VW/VOYAGE,1594,382,16808,22.89,12,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Pequenos,2,HYUNDAI/HB20S,2197,2408,16696,22.73,12,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Pequenos,3,FIAT/CRONOS,1855,2586,14690,20.00,12,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Pequenos,4,FIAT/SIENA,1391,1393,9581,13.05,12,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Pequenos,5,RENAULT/LOGAN,518,457,7208,9.81,12,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Pequenos,6,NISSAN/V-DRIVE,451,1170,4837,6.59,12,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Pequenos,7,FORD/KA SEDAN,11,37,1877,2.56,12,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Pequenos,8,TOYOTA/ETIOS SEDAN,1,28,1702,2.32,12,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Pequenos,9,NISSAN/VERSA,0,0,19,0.03,12,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Pequenos,10,GM/PRISMA,1,1,17,0.02,12,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Compactos,1,GM/ONIX PLUS,267,707,29840,44.02,12,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Compactos,2,VW/VIRTUS,1458,1929,16409,24.20,12,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Compactos,3,TOYOTA/YARIS SEDAN,971,1254,9813,14.48,12,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Compactos,4,NISSAN/VERSA,247,448,6283,9.27,12,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Compactos,5,HONDA/CITY,848,605,5030,7.42,12,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Compactos,6,CAOA CHERY/ARRIZO 5,10,17,410,0.60,12,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans médios,1,TOYOTA/COROLLA,4354,3925,28175,55.49,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans médios,2,HONDA/CIVIC,1578,1785,12116,23.86,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans médios,3,GM/CRUZE SEDAN,933,817,3656,7.20,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans médios,4,VW/JETTA,182,260,2483,4.89,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans médios,5,CAOA CHERY/ARRIZO 6,387,288,2148,4.23,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans médios,6,KIA/CERATO,93,155,603,1.19,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans médios,7,M.BENZ/CLASSE C,0,1,307,0.60,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans médios,8,AUDI/A5,30,43,295,0.58,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans médios,9,CITROEN/C4L,0,1,256,0.50,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans médios,10,M.BENZ/CLASSE A,11,14,187,0.37,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans médios,11,AUDI/A3 SEDAN,0,1,129,0.25,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans médios,12,BMW/430I,17,35,85,0.17,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans médios,13,BMW/M235I,16,10,85,0.17,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans médios,14,BMW/218I,18,25,73,0.14,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans médios,15,M.BENZ/CLA45,18,8,50,0.10,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans médios,16,BMW/M440I,17,19,47,0.09,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans médios,17,M.BENZ/CLA35,14,8,45,0.09,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans médios,18,BYD/E5,0,0,11,0.02,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans médios,19,NISSAN/SENTRA,0,0,7,0.01,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans médios,20,SUBARU/WRX,1,0,6,0.01,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans médios,21,TOYOTA/PRIUS,0,0,3,0.01,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Grandes,1,BMW/320I,515,506,3850,67.01,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Grandes,2,AUDI/A4,33,57,416,7.24,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Grandes,3,BMW/330E,103,55,312,5.43,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Grandes,4,M.BENZ/CLASSE C,0,5,242,4.21,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Grandes,5,BMW/745LE,19,10,116,2.02,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Grandes,6,VOLVO/S60,5,1,111,1.93,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Grandes,7,PORSCHE/PANAMERA,14,8,81,1.41,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Grandes,8,M.BENZ/CLA250,18,11,72,1.25,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Grandes,9,M.BENZ/CLASSE E,5,9,70,1.22,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Grandes,10,AUDI/A6,16,16,68,1.18,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Grandes,11,BMW/530E,3,12,61,1.06,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sedans Grandes,12,BMW/M340I,4,3,52,0.91,13,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sw Médios,1,FIAT/WEEKEND,1,3,8,53.33,14,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sw Médios,2,VW/SPACE FOX,0,1,3,20.00,14,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sw Médios,3,VW/PARATI,0,1,2,13.33,14,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sw Médios,4,FIAT/ELBA,1,0,1,6.67,14,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sw Grandes,1,AUDI/RS6 AVANT,3,5,87,79.09,14,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sw Grandes,2,AUDI/RS4 AVANT,1,1,21,19.09,14,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sw Grandes,3,SUBARU/OUTBACK WAGON,0,0,1,0.91,14,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sw Grandes,4,VW/QUANTUM,0,0,1,0.91,14,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Monocab,1,HONDA/FIT,569,838,5356,53.58,14,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Monocab,2,FIAT/DOBLO,754,800,4505,45.07,14,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Monocab,3,GM/BOLT,37,16,132,1.32,14,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Monocab,4,FIAT/IDEA,0,0,1,0.01,14,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Monocab,5,NISSAN/LIVINA,0,0,1,0.01,14,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Monocab,6,EFFA/M100,0,0,1,0.01,14,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Grandcab,1,GM/SPIN,435,1175,9643,99.45,15,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Grandcab,2,KIA/CARNIVAL,28,0,34,0.35,15,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Grandcab,3,CHRYSLER/PACIFICA,3,1,14,0.14,15,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Grandcab,4,TOYOTA/SIENNA,2,0,4,0.04,15,texto,2021-08.pdf
2021-08,automoveis,sub_segmento,Sports,1,PORSCHE/911,65,70,733,32.25,15,texto,2021-08.pdf
