mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2015-08,automoveis,sub_segmento,Veículos de Entrada,1,FIAT/PALIO,9259,11312,83326,23.82,11,texto,2015-08.pdf
2015-08,automoveis,sub_segmento,Veículos de Entrada,2,FORD/KA,6810,9281,62078,17.74,11,texto,2015-08.pdf
2015-08,automoveis,sub_segmento,Veículos de Entrada,3,VW/GOL,5854,7233,57986,16.57,11,texto,2015-08.pdf
2015-08,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/UNO,6918,6162,56857,16.25,11,texto,2015-08.pdf
2015-08,automoveis,sub_segmento,Veículos de Entrada,5,VW/UP,5279,4011,37118,10.61,11,texto,2015-08.pdf
2015-08,automoveis,sub_segmento,Veículos de Entrada,6,TOYOTA/ETIOS HB,3166,3287,23915,6.84,11,texto,2015-08.pdf
2015-08,automoveis,sub_segmento,Veículos de Entrada,7,GM/CELTA,140,326,17642,5.04,11,texto,2015-08.pdf
2015-08,automoveis,sub_segmento,Veículos de Entrada,8,RENAULT/CLIO,1335,1237,10755,3.07,11,texto,2015-08.pdf
2015-08,automoveis,sub_segmento,Veículos de Entrada,9,PEUGEOT/207,1,0,166,0.05,11,texto,2015-08.pdf
2015-08,automoveis,sub_segmento,Hatch Pequenos,1,GM/ONIX,10998,10726,77513,23.59,11,texto,2015-08.pdf
2015-08,automoveis,sub_segmento,Hatch Pequenos,2,HYUNDAI/HB20,9168,9462,69979,21.30,11,texto,2015-08.pdf
2015-08,automoveis,sub_segmento,Hatch Pequenos,3,VW/FOX/CROSS FOX,6439,7329,56825,17.30,11,texto,2015-08.pdf
2015-08,automoveis,sub_segmento,Hatch Pequenos,4,RENAULT/SANDERO,6669,6861,51912,15.80,11,texto,2015-08.pdf
2015-08,automoveis,sub_segmento,Hatch Pequenos,5,FORD/FIESTA,3345,3800,30180,9.19,11,texto,2015-08.pdf
2015-08,automoveis,sub_segmento,Hatch Pequenos,6,NISSAN/MARCH,1818,2047,16026,4.88,11,texto,2015-08.pdf
