mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2025-06,automoveis,sub_segmento,Veículos de Entrada,1,FIAT/MOBI,6347,6459,33230,55.73,11,texto,2025-06.pdf
2025-06,automoveis,sub_segmento,Veículos de Entrada,2,RENAULT/KWID,5324,5344,26379,44.24,11,texto,2025-06.pdf
2025-06,automoveis,sub_segmento,Veículos de Entrada,3,VW/GOL,2,2,10,0.02,11,texto,2025-06.pdf
2025-06,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/UNO,1,1,5,0.01,11,texto,2025-06.pdf
2025-06,automoveis,sub_segmento,Veículos de Entrada,5,GM/CELTA,0,1,3,0.01,11,texto,2025-06.pdf
2025-06,automoveis,sub_segmento,Veículos de Entrada,6,GM/CHEVETTE,1,0,2,0.00,11,texto,2025-06.pdf
2025-06,automoveis,sub_segmento,Veículos de Entrada,7,VW/BRASILIA,0,0,1,0.00,11,texto,2025-06.pdf
2025-06,automoveis,sub_segmento,Veículos de Entrada,8,VW/UP,0,1,1,0.00,11,texto,2025-06.pdf
2025-06,automoveis,sub_segmento,Hatch Pequenos,1,VW/POLO,11492,12911,57216,26.46,11,texto,2025-06.pdf
2025-06,automoveis,sub_segmento,Hatch Pequenos,2,FIAT/ARGO,7235,9063,44466,20.56,11,texto,2025-06.pdf
2025-06,automoveis,sub_segmento,Hatch Pequenos,3,HYUNDAI/HB20,6917,8673,36873,17.05,11,texto,2025-06.pdf
2025-06,automoveis,sub_segmento,Hatch Pequenos,4,GM/ONIX,6782,6157,34389,15.90,11,texto,2025-06.pdf
2025-06,automoveis,sub_segmento,Hatch Pequenos,5,BYD/DOLPHIN MINI,1913,2575,13213,6.11,11,texto,2025-06.pdf
2025-06,automoveis,sub_segmento,Hatch Pequenos,6,HONDA/CITY HATCH,1205,1195,7400,3.42,11,texto,2025-06.pdf
2025-06,automoveis,sub_segmento,Hatch Pequenos,7,CITROEN/C3,1146,870,6316,2.92,11,texto,2025-06.pdf
2025-06,automoveis,sub_segmento,Hatch Pequenos,8,BYD/DOLPHIN,1490,1862,6284,2.91,11,texto,2025-06.pdf
2025-06,automoveis,sub_segmento,Hatch Pequenos,9,PEUGEOT/208,796,771,4202,1.94,11,texto,2025-06.pdf
2025-06,automoveis,sub_segmento,Hatch Pequenos,10,TOYOTA/YARIS HB,146,530,3563,1.65,11,texto,2025-06.pdf
2025-06,automoveis,sub_segmento,Hatch Pequenos,11,GWM/ORA 03,183,181,1369,0.63,11,texto,2025-06.pdf
2025-06,automoveis,sub_segmento,Hatch Pequenos,12,MINI/COOPER,66,58,375,0.17,11,texto,2025-06.pdf
2025-06,automoveis,sub_segmento,Hatch Médios,1,HONDA/CIVIC TYPE-R,10,22,84,40.00,11,texto,2025-06.pdf
2025-06,automoveis,sub_segmento,Hatch Médios,2,AUDI/A3,17,4,57,27.14,11,texto,2025-06.pdf
