mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2003-04,automoveis,sub_segmento,Veículos de Entrada,1,VW/GOL,14180,12097,52513,28.60,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Veículos de Entrada,2,FIAT/PALIO,8873,9812,37620,20.49,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Veículos de Entrada,3,GM/CELTA,9361,8420,36327,19.78,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/UNO,6256,6317,27581,15.02,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Veículos de Entrada,5,PEUGEOT/206,2274,2602,11686,6.36,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Veículos de Entrada,6,RENAULT/CLIO,1950,1786,10408,5.67,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Veículos de Entrada,7,FORD/KA,1983,1366,7494,4.08,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Veículos de Entrada,8,PEUGEOT/106,0,0,3,0.00,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Veículos de Entrada,9,VW/FUSCA,2,0,2,0.00,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Hatch Pequenos,1,FORD/FIESTA,5523,5175,23720,53.59,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Hatch Pequenos,2,GM/CORSA,2894,2579,10400,23.50,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Hatch Pequenos,3,VW/POLO,2186,2243,9791,22.12,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Hatch Pequenos,4,RENAULT/TWINGO,14,31,314,0.71,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Hatch Pequenos,5,CITROEN/C3,23,0,30,0.07,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Hatch Pequenos,6,GM/KADETT,1,1,3,0.01,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Hatch Pequenos,7,MINI/COOPER,3,0,3,0.01,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Hatch Pequenos,8,MCC/SMART,0,0,1,0.00,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Hatch Pequenos,9,PEUGEOT/205,0,1,1,0.00,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Hatch Médios,1,GM/ASTRA,1420,1484,6888,26.24,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Hatch Médios,2,VW/GOLF,1780,1456,6660,25.38,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Hatch Médios,3,FIAT/STILO,1531,1269,5622,21.42,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Hatch Médios,4,FORD/FOCUS,936,738,3166,12.06,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Hatch Médios,5,AUDI/A3,728,701,3090,11.77,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Hatch Médios,6,FIAT/BRAVA,128,145,819,3.12,10,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Pequenos,1,GM/CLASSIC,3657,3450,17789,44.94,11,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Pequenos,2,FIAT/SIENA,2304,2517,10072,25.45,11,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Pequenos,3,GM/CORSA SEDAN,1911,2302,9797,24.75,11,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Pequenos,4,RENAULT/CLIO SEDAN,1103,721,1915,4.84,11,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Pequenos,5,SEAT/CORDOBA,0,0,5,0.01,11,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Pequenos,6,FIAT/PREMIO,1,0,1,0.00,11,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Pequenos,7,VW/APOLLO,0,0,1,0.00,11,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Pequenos,8,VW/VOYAGE,1,0,1,0.00,11,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Compactos,1,GM/ASTRA SEDAN,1101,1066,5074,53.82,11,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Compactos,2,VW/POLO SEDAN,1189,1165,4346,46.10,11,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Compactos,3,VW/LOGUS,1,0,4,0.04,11,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Compactos,4,FORD/VERSAILLES,1,0,2,0.02,11,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Compactos,5,GM/MONZA,0,1,1,0.01,11,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans médios,1,TOYOTA/COROLLA,2872,2607,9431,36.79,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans médios,2,HONDA/CIVIC,1445,1474,6470,25.24,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans médios,3,VW/SANTANA,1119,1170,5164,20.14,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans médios,4,FORD/FOCUS SEDAN,537,356,1579,6.16,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans médios,5,GM/VECTRA,436,372,1262,4.92,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans médios,6,FIAT/MAREA,237,296,1170,4.56,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans médios,7,RENAULT/MEGANE,100,109,426,1.66,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans médios,8,M.BENZ/CLASSE C,8,17,67,0.26,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans médios,9,VW/BORA,16,2,46,0.18,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans médios,10,M.BENZ/CLK,3,1,7,0.03,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans médios,11,FIAT/TEMPRA,0,3,5,0.02,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans médios,12,HYUNDAI/ELANTRA,0,1,4,0.02,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans médios,13,DAEWOO/ESPERO,0,1,1,0.00,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans médios,14,FORD/DEL REY,1,0,1,0.00,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans médios,15,HYUNDAI/ACCENT,1,0,1,0.00,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans médios,16,RENAULT/19,0,1,1,0.00,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Grandes,1,CITROEN/C5,56,72,285,24.46,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Grandes,2,AUDI/A4,39,52,209,17.94,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Grandes,3,PEUGEOT/406,15,26,107,9.18,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Grandes,4,GM/OMEGA,26,17,89,7.64,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Grandes,5,M.BENZ/C180,31,9,75,6.44,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Grandes,6,BMW/320,24,15,71,6.09,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Grandes,7,VW/PASSAT,12,14,70,6.01,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Grandes,8,BMW/330,19,15,61,5.24,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Grandes,9,FORD/MONDEO,6,7,59,5.06,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Grandes,10,HONDA/ACCORD,40,7,57,4.89,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Grandes,11,M.BENZ/CLASSE E,10,6,41,3.52,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sedans Grandes,12,VOLVO/V40,16,6,41,3.52,12,texto,2003-04.pdf
2003-04,automoveis,sub_segmento,Sw Médios,1,FIAT/PALIO WEEKEND,1685,1803,8111,62.15,13,texto,2003-04.pdf
