mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2024-12,automoveis,sub_segmento,Veículos de Entrada,1,FIAT/MOBI,5552,5656,67382,54.03,11,texto,2024-12.pdf
2024-12,automoveis,sub_segmento,Veículos de Entrada,2,RENAULT/KWID,7210,6811,57241,45.90,11,texto,2024-12.pdf
2024-12,automoveis,sub_segmento,Veículos de Entrada,3,VW/GOL,1,2,49,0.04,11,texto,2024-12.pdf
2024-12,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/UNO,2,2,20,0.02,11,texto,2024-12.pdf
2024-12,automoveis,sub_segmento,Veículos de Entrada,5,VW/UP,1,1,8,0.01,11,texto,2024-12.pdf
2024-12,automoveis,sub_segmento,Veículos de Entrada,6,GM/CHEVETTE,1,0,5,0.00,11,texto,2024-12.pdf
2024-12,automoveis,sub_segmento,Veículos de Entrada,7,FIAT/PALIO,0,0,3,0.00,11,texto,2024-12.pdf
2024-12,automoveis,sub_segmento,Veículos de Entrada,8,GM/CELTA,0,0,3,0.00,11,texto,2024-12.pdf
2024-12,automoveis,sub_segmento,Veículos de Entrada,9,TOYOTA/ETIOS HB,0,1,3,0.00,11,texto,2024-12.pdf
2024-12,automoveis,sub_segmento,Hatch Pequenos,1,VW/POLO,13470,14711,140177,25.19,11,texto,2024-12.pdf
2024-12,automoveis,sub_segmento,Hatch Pequenos,2,GM/ONIX,9730,10253,97503,17.52,11,texto,2024-12.pdf
2024-12,automoveis,sub_segmento,Hatch Pequenos,3,HYUNDAI/HB20,9942,12352,97079,17.44,11,texto,2024-12.pdf
2024-12,automoveis,sub_segmento,Hatch Pequenos,4,FIAT/ARGO,7057,10298,91139,16.38,11,texto,2024-12.pdf
2024-12,automoveis,sub_segmento,Hatch Pequenos,5,TOYOTA/YARIS HB,790,2088,25964,4.67,11,texto,2024-12.pdf
2024-12,automoveis,sub_segmento,Hatch Pequenos,6,BYD/DOLPHIN MINI,1852,2292,21946,3.94,11,texto,2024-12.pdf
2024-12,automoveis,sub_segmento,Hatch Pequenos,7,CITROEN/C3,1374,1713,21080,3.79,11,texto,2024-12.pdf
2024-12,automoveis,sub_segmento,Hatch Pequenos,8,PEUGEOT/208,703,753,17709,3.18,11,texto,2024-12.pdf
2024-12,automoveis,sub_segmento,Hatch Pequenos,9,HONDA/CITY HATCH,1668,1666,15473,2.78,11,texto,2024-12.pdf
2024-12,automoveis,sub_segmento,Hatch Pequenos,10,BYD/DOLPHIN,531,840,15201,2.73,11,texto,2024-12.pdf
2024-12,automoveis,sub_segmento,Hatch Pequenos,11,GWM/ORA 03,478,576,6326,1.14,11,texto,2024-12.pdf
2024-12,automoveis,sub_segmento,Hatch Pequenos,12,RENAULT/SANDERO,326,390,4631,0.83,11,texto,2024-12.pdf
