mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2004-07,automoveis,sub_segmento,Veículos de Entrada,1,VW/GOL,14555,14392,102727,30.02,10,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Veículos de Entrada,2,FIAT/PALIO,12048,10669,74625,21.81,10,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Veículos de Entrada,3,GM/CELTA,10199,11002,67738,19.80,10,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/UNO,7291,7887,50636,14.80,10,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Veículos de Entrada,5,PEUGEOT/206,3249,3192,19558,5.72,10,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Veículos de Entrada,6,FORD/KA,2316,1695,13502,3.95,10,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Veículos de Entrada,7,RENAULT/CLIO,2241,1959,13348,3.90,10,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Veículos de Entrada,8,PEUGEOT/106,0,0,10,0.00,10,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Veículos de Entrada,9,GM/CHEVETTE,3,0,7,0.00,10,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Hatch Pequenos,1,FORD/FIESTA,5836,5823,36258,43.05,10,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Hatch Pequenos,2,VW/FOX/CROSS FOX,6178,3132,21763,25.84,10,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Hatch Pequenos,3,GM/CORSA,1571,2338,14627,17.37,10,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Hatch Pequenos,4,VW/POLO,960,997,7024,8.34,10,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Hatch Pequenos,5,CITROEN/C3,636,574,4514,5.36,10,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Hatch Pequenos,6,MINI/COOPER,7,1,15,0.02,10,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Hatch Pequenos,7,RENAULT/TWINGO,1,5,12,0.01,10,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Hatch Pequenos,8,GM/KADETT,0,3,4,0.00,10,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Hatch Médios,1,GM/ASTRA,1363,1728,9974,29.25,10,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Hatch Médios,2,VW/GOLF,1148,991,8289,24.31,10,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Hatch Médios,3,FORD/FOCUS,1199,947,5593,16.40,10,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Hatch Médios,4,FIAT/STILO,788,740,5216,15.30,10,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Hatch Médios,5,AUDI/A3,490,417,3332,9.77,10,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Hatch Médios,6,PEUGEOT/307,632,456,1690,4.96,10,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Sedans Pequenos,1,GM/CLASSIC,5026,6069,36599,44.63,11,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Sedans Pequenos,2,FIAT/SIENA,4127,3569,20956,25.55,11,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Sedans Pequenos,3,GM/CORSA SEDAN,1753,2461,15741,19.19,11,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Sedans Pequenos,4,RENAULT/CLIO SEDAN,1552,1099,8690,10.60,11,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Sedans Pequenos,5,VW/VOYAGE,2,2,19,0.02,11,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Sedans Pequenos,6,FIAT/PREMIO,1,1,3,0.00,11,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Sedans Pequenos,7,SEAT/CORDOBA,0,0,3,0.00,11,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Sedans Pequenos,8,VW/APOLLO,0,0,2,0.00,11,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Sedans Pequenos,9,GM/COMIN,0,0,1,0.00,11,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Sedans Compactos,1,GM/ASTRA SEDAN,1965,2000,11283,60.19,11,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Sedans Compactos,2,VW/POLO SEDAN,1080,1055,7436,39.67,11,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Sedans Compactos,3,GM/MONZA,1,1,14,0.07,11,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Sedans Compactos,4,FORD/VERSAILLES,0,1,7,0.04,11,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Sedans Compactos,5,VW/LOGUS,0,0,3,0.02,11,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Sedans Compactos,6,FORD/VERONA,0,1,2,0.01,11,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Sedans médios,1,TOYOTA/COROLLA,3053,3164,20816,48.50,12,texto,2004-07.pdf
2004-07,automoveis,sub_segmento,Sedans médios,2,HONDA/CIVIC,1723,1562,11604,27.04,12,texto,2004-07.pdf
