mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2020-07,automoveis,sub_segmento,Veículos de Entrada,1,VW/GOL,4427,3908,29254,30.63,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Veículos de Entrada,2,RENAULT/KWID,4274,3547,27922,29.23,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Veículos de Entrada,3,FIAT/MOBI,3487,2631,20564,21.53,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/UNO,1547,1107,7108,7.44,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Veículos de Entrada,5,TOYOTA/ETIOS HB,747,750,5562,5.82,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Veículos de Entrada,6,VW/UP,1015,789,5049,5.29,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Veículos de Entrada,7,VW/FUSCA,3,1,22,0.02,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Veículos de Entrada,8,CAOA CHERY/QQ,0,1,21,0.02,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Veículos de Entrada,9,GM/CHEVETTE,2,1,6,0.01,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Hatch Pequenos,1,GM/ONIX,9716,6232,69979,29.59,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Hatch Pequenos,2,HYUNDAI/HB20,7852,5792,40695,17.21,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Hatch Pequenos,3,FORD/KA,4258,3403,33839,14.31,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Hatch Pequenos,4,FIAT/ARGO,4756,3002,27482,11.62,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Hatch Pequenos,5,VW/POLO,3610,2955,24079,10.18,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Hatch Pequenos,6,RENAULT/SANDERO,2005,1362,15201,6.43,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Hatch Pequenos,7,TOYOTA/YARIS HB,1415,1242,10423,4.41,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Hatch Pequenos,8,VW/FOX/CROSS FOX,1776,957,10096,4.27,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Hatch Pequenos,9,NISSAN/MARCH,268,208,2208,0.93,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Hatch Pequenos,10,PEUGEOT/208,223,175,1140,0.48,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Hatch Pequenos,11,CITROEN/C3,83,67,581,0.25,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Hatch Pequenos,12,MINI/COOPER,96,95,465,0.20,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Hatch Médios,1,GM/CRUZE HB,387,394,2273,79.50,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Hatch Médios,2,M.BENZ/CLASSE A,30,29,157,5.49,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Hatch Médios,3,BMW/118i,48,14,127,4.44,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Hatch Médios,4,AUDI/A3,33,24,119,4.16,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Hatch Médios,5,BMW/M135I,10,15,44,1.54,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Hatch Médios,6,BMW/I3,13,8,42,1.47,11,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Pequenos,1,FORD/KA SEDAN,2253,827,14262,21.21,12,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Pequenos,2,HYUNDAI/HB20S,2031,1597,11659,17.34,12,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Pequenos,3,FIAT/CRONOS,1337,1096,8797,13.08,12,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Pequenos,4,VW/VOYAGE,1673,1198,8496,12.64,12,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Pequenos,5,RENAULT/LOGAN,1310,1043,7520,11.18,12,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Pequenos,6,NISSAN/VERSA,681,596,7094,10.55,12,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Pequenos,7,FIAT/SIENA,856,621,5461,8.12,12,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Pequenos,8,TOYOTA/ETIOS SEDAN,455,329,3005,4.47,12,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Pequenos,9,GM/PRISMA,26,35,933,1.39,12,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Pequenos,10,GM/CLASSIC,1,0,4,0.01,12,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Compactos,1,GM/ONIX PLUS,5205,3040,36661,57.97,12,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Compactos,2,VW/VIRTUS,2642,1932,14931,23.61,12,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Compactos,3,TOYOTA/YARIS SEDAN,1049,806,6982,11.04,12,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Compactos,4,HONDA/CITY,367,475,3607,5.70,12,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Compactos,5,CAOA CHERY/ARRIZO 5,87,92,576,0.91,12,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Compactos,6,GM/COBALT,23,18,472,0.75,12,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans médios,1,TOYOTA/COROLLA,3265,2183,20240,46.47,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans médios,2,HONDA/CIVIC,1230,1418,8624,19.80,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans médios,3,GM/CRUZE SEDAN,904,1062,6486,14.89,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans médios,4,VW/JETTA,664,1102,3787,8.69,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans médios,5,M.BENZ/CLASSE C,84,194,1051,2.41,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans médios,6,AUDI/A3 SEDAN,166,137,846,1.94,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans médios,7,NISSAN/SENTRA,99,78,702,1.61,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans médios,8,M.BENZ/CLASSE A,105,97,571,1.31,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans médios,9,KIA/CERATO,89,64,427,0.98,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans médios,10,CITROEN/C4L,20,6,253,0.58,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans médios,11,AUDI/A5,29,52,204,0.47,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans médios,12,CAOA CHERY/ARRIZO 6,111,2,113,0.26,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans médios,13,M.BENZ/CLA35,13,7,52,0.12,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans médios,14,BMW/218I,18,16,44,0.10,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans médios,15,TOYOTA/PRIUS,12,3,41,0.09,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans médios,16,MITSUBISHI/LANCER,1,0,27,0.06,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans médios,17,BMW/430I,4,4,21,0.05,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans médios,18,FORD/FUSION,1,1,17,0.04,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans médios,19,SUBARU/WRX,0,0,14,0.03,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans médios,20,BMW/M235I,8,3,12,0.03,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans médios,21,FORD/FOCUS SEDAN,0,0,8,0.02,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Grandes,1,BMW/320I,476,507,2176,58.57,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Grandes,2,VOLVO/S60,57,38,238,6.41,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Grandes,3,M.BENZ/CLASSE C,39,30,164,4.41,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Grandes,4,BMW/330E,28,54,139,3.74,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Grandes,5,BMW/330I,23,18,125,3.36,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Grandes,6,VW/PASSAT,15,14,124,3.34,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Grandes,7,M.BENZ/CLA250,35,22,98,2.64,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Grandes,8,AUDI/A4,7,18,96,2.58,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Grandes,9,BMW/530E,11,10,62,1.67,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Grandes,10,PORSCHE/PANAMERA,15,11,55,1.48,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Grandes,11,M.BENZ/CLASSE E,10,7,41,1.10,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sedans Grandes,12,BMW/745LE,10,10,40,1.08,13,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sw Médios,1,FIAT/WEEKEND,9,1,128,93.43,14,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sw Médios,2,VW/SPACE FOX,0,0,5,3.65,14,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sw Médios,3,FIAT/PALIO WEEKEND,0,0,2,1.46,14,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sw Médios,4,GM/KADETT,1,0,1,0.73,14,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sw Grandes,1,AUDI/A4 AVANT,7,22,99,51.83,14,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sw Grandes,2,VOLVO/V60,14,17,56,29.32,14,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sw Grandes,3,AUDI/RS4,14,5,34,17.80,14,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Sw Grandes,4,GM/CARAVAN,0,0,2,1.05,14,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Monocab,1,HONDA/FIT,1181,1205,7471,81.43,14,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Monocab,2,FIAT/DOBLO,207,119,1610,17.55,14,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Monocab,3,GM/BOLT,11,13,93,1.01,14,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Monocab,4,FIAT/IDEA,0,0,1,0.01,14,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Grandcab,1,GM/SPIN,1831,1436,8582,98.95,15,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Grandcab,2,KIA/CARNIVAL,10,15,77,0.89,15,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Grandcab,3,CHRYSLER/PACIFICA,2,3,10,0.12,15,texto,2020-07.pdf
2020-07,automoveis,sub_segmento,Grandcab,4,FORD/GALAXY,0,0,1,0.01,15,texto,2020-07.pdf
