mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2019-12,automoveis,sub_segmento,Veículos de Entrada,1,RENAULT/KWID,8174,6009,85117,31.10,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Veículos de Entrada,2,VW/GOL,7870,6573,81285,29.70,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Veículos de Entrada,3,FIAT/MOBI,4228,3775,53444,19.53,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/UNO,1283,1552,19928,7.28,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Veículos de Entrada,5,TOYOTA/ETIOS HB,2182,1566,18963,6.93,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Veículos de Entrada,6,VW/UP,1197,1254,13460,4.92,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Veículos de Entrada,7,CHERY/QQ,10,12,1382,0.50,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Veículos de Entrada,8,VW/FUSCA,9,4,47,0.02,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Veículos de Entrada,9,FIAT/PALIO,5,2,40,0.01,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Hatch Pequenos,1,GM/ONIX,21442,19186,241214,32.38,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Hatch Pequenos,2,FORD/KA,8922,8968,104330,14.00,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Hatch Pequenos,3,HYUNDAI/HB20,7679,8050,101590,13.64,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Hatch Pequenos,4,FIAT/ARGO,8036,8270,79000,10.60,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Hatch Pequenos,5,VW/POLO,6331,7168,72057,9.67,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Hatch Pequenos,6,RENAULT/SANDERO,5608,4388,50303,6.75,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Hatch Pequenos,7,VW/FOX/CROSS FOX,3425,2650,38484,5.17,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Hatch Pequenos,8,TOYOTA/YARIS HB,3898,3347,37686,5.06,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Hatch Pequenos,9,NISSAN/MARCH,621,538,6897,0.93,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Hatch Pequenos,10,PEUGEOT/208,281,532,5608,0.75,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Hatch Pequenos,11,FORD/FIESTA,25,72,3330,0.45,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Hatch Pequenos,12,CITROEN/C3,107,109,2857,0.38,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Hatch Médios,1,GM/CRUZE HB,977,386,5320,60.62,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Hatch Médios,2,VW/GOLF,7,9,1130,12.88,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Hatch Médios,3,FORD/FOCUS,6,1,526,5.99,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Hatch Médios,4,VOLVO/V40,9,53,425,4.84,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Hatch Médios,5,M.BENZ/A250,1,4,410,4.67,11,texto,2019-12.pdf
2019-12,automoveis,sub_segmento,Hatch Médios,6,AUDI/A3,20,24,326,3.71,11,texto,2019-12.pdf
