mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2011-11,automoveis,sub_segmento,Veículos de Entrada,1,VW/GOL,24352,21955,269222,31.23,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Veículos de Entrada,2,FIAT/UNO,23001,20849,249272,28.92,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Veículos de Entrada,3,GM/CELTA,12918,11162,134438,15.60,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/PALIO,10572,8820,92694,10.75,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Veículos de Entrada,5,FORD/KA,4586,3998,58418,6.78,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Veículos de Entrada,6,PEUGEOT/207,3295,3072,33729,3.91,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Veículos de Entrada,7,RENAULT/CLIO,1963,2006,24167,2.80,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Veículos de Entrada,8,PEUGEOT/206,0,0,9,0.00,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Veículos de Entrada,9,VW/FUSCA,1,2,3,0.00,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Hatch Pequenos,1,VW/FOX/CROSS FOX,10662,9178,109660,25.04,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Hatch Pequenos,2,FORD/FIESTA,8894,5676,77300,17.65,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Hatch Pequenos,3,RENAULT/SANDERO,8067,7848,74397,16.99,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Hatch Pequenos,4,GM/AGILE,7102,6813,66705,15.23,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Hatch Pequenos,5,GM/CORSA,5205,3986,37154,8.49,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Hatch Pequenos,6,CITROEN/C3,2630,2236,34490,7.88,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Hatch Pequenos,7,JAC/J3,913,1072,11667,2.66,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Hatch Pequenos,8,CHERY/QQ,855,1179,8929,2.04,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Hatch Pequenos,9,VW/POLO,832,809,8605,1.97,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Hatch Pequenos,10,CHERY/FACE,600,272,4952,1.13,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Hatch Pequenos,11,FIAT/500,1440,1035,3995,0.91,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Hatch Médios,1,FIAT/PUNTO,3459,2947,33118,24.14,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Hatch Médios,2,HYUNDAI/I30,2324,2037,32925,24.00,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Hatch Médios,3,FORD/FOCUS,2565,2626,25132,18.32,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Hatch Médios,4,GM/ASTRA,655,1143,21169,15.43,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Hatch Médios,5,VW/GOLF,1390,1096,14057,10.25,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Hatch Médios,6,FIAT/BRAVO,1204,960,10773,7.85,11,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Sedans Pequenos,1,GM/CLASSIC,10089,8881,101457,25.51,12,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Sedans Pequenos,2,FIAT/SIENA,7124,5321,83379,20.96,12,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Sedans Pequenos,3,VW/VOYAGE,7397,6346,78918,19.84,12,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Sedans Pequenos,4,GM/PRISMA,4673,3734,46358,11.65,12,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Sedans Pequenos,5,RENAULT/LOGAN,3514,3239,36063,9.07,12,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Sedans Pequenos,6,FORD/FIESTA SEDAN,3273,2224,32130,8.08,12,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Sedans Pequenos,7,GM/CORSA SEDAN,173,362,13091,3.29,12,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Sedans Pequenos,8,RENAULT/SYMBOL,598,440,5540,1.39,12,texto,2011-11.pdf
2011-11,automoveis,sub_segmento,Sedans Pequenos,9,NISSAN/VERSA,824,6,830,0.21,12,texto,2011-11.pdf
