mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2008-11,automoveis,sub_segmento,Veículos de Entrada,1,VW/GOL,17991,23260,266523,32.50,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Veículos de Entrada,2,FIAT/PALIO,9448,12816,187558,22.87,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Veículos de Entrada,3,FIAT/UNO,9931,12886,129907,15.84,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Veículos de Entrada,4,GM/CELTA,6175,8018,124153,15.14,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Veículos de Entrada,5,FORD/KA,3617,5307,58024,7.07,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Veículos de Entrada,6,PEUGEOT/206,349,787,32787,4.00,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Veículos de Entrada,7,PEUGEOT/207,2103,3744,10705,1.31,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Veículos de Entrada,8,RENAULT/CLIO,680,902,10519,1.28,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Veículos de Entrada,9,GM/CHEVETTE,1,1,10,0.00,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Hatch Pequenos,1,VW/FOX/CROSS FOX,6072,9831,109612,37.10,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Hatch Pequenos,2,FORD/FIESTA,3516,5559,53446,18.09,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Hatch Pequenos,3,GM/CORSA,2338,4676,45010,15.23,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Hatch Pequenos,4,RENAULT/SANDERO,2334,2987,36267,12.27,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Hatch Pequenos,5,CITROEN/C3,2227,3253,33380,11.30,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Hatch Pequenos,6,VW/POLO,795,1343,17613,5.96,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Hatch Pequenos,7,MINI/COOPER,15,18,111,0.04,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Hatch Pequenos,8,SMART/FORTWO,1,0,7,0.00,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Hatch Pequenos,9,GM/KADETT,1,0,4,0.00,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Hatch Pequenos,10,MCC/SMART,0,0,4,0.00,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Hatch Pequenos,11,CITROEN/SAXO,0,0,1,0.00,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Hatch Médios,1,FIAT/PUNTO,1598,2432,37035,31.59,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Hatch Médios,2,GM/ASTRA,1454,2544,23993,20.47,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Hatch Médios,3,VW/GOLF,1023,1380,16253,13.87,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Hatch Médios,4,FIAT/STILO,878,1348,15680,13.38,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Hatch Médios,5,GM/VECTRA HATCH,531,854,12231,10.43,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Hatch Médios,6,PEUGEOT/307,807,1484,12030,10.26,10,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Pequenos,1,GM/CLASSIC,4530,8035,98382,28.93,11,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Pequenos,2,FIAT/SIENA,5171,6570,89494,26.32,11,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Pequenos,3,GM/PRISMA,3187,4172,47556,13.99,11,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Pequenos,4,FORD/FIESTA SEDAN,2477,3613,34761,10.22,11,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Pequenos,5,RENAULT/LOGAN,1895,2958,34634,10.19,11,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Pequenos,6,GM/CORSA SEDAN,1510,2641,26835,7.89,11,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Pequenos,7,VW/VOYAGE,2504,1566,4572,1.34,11,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Pequenos,8,RENAULT/CLIO SEDAN,214,463,3790,1.11,11,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Pequenos,9,FIAT/PREMIO,0,1,6,0.00,11,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Pequenos,10,GM/CORVETTE,0,0,6,0.00,11,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Compactos,1,VW/POLO SEDAN,1223,1674,23363,74.02,11,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Compactos,2,GM/ASTRA SEDAN,247,386,7133,22.60,11,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Compactos,3,PEUGEOT/207 SEDAN,814,212,1044,3.31,11,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Compactos,4,GM/MONZA,2,0,12,0.04,11,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Compactos,5,VW/LOGUS,0,1,5,0.02,11,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Compactos,6,FORD/VERONA,0,0,4,0.01,11,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans médios,1,HONDA/CIVIC,6530,6772,60880,32.25,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans médios,2,TOYOTA/COROLLA,3950,4703,39462,20.90,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans médios,3,GM/VECTRA,1126,1774,25120,13.31,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans médios,4,CITROEN/C4 PALLAS,1268,1281,16714,8.85,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans médios,5,FORD/FUSION,605,772,9180,4.86,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans médios,6,RENAULT/MEGANE,378,724,8373,4.44,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans médios,7,NISSAN/SENTRA,277,382,6360,3.37,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans médios,8,FORD/FOCUS SEDAN,643,685,6256,3.31,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans médios,9,PEUGEOT/307 SEDAN,242,472,4097,2.17,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans médios,10,VW/JETTA,314,519,3901,2.07,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans médios,11,VW/BORA,464,486,3436,1.82,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans médios,12,M.BENZ/CLASSE C,140,175,1839,0.97,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans médios,13,FIAT/LINEA,756,938,1809,0.96,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans médios,14,KIA/CERATO,55,115,1194,0.63,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans médios,15,M.BENZ/CLS,15,17,117,0.06,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans médios,16,VW/SANTANA,2,1,19,0.01,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans médios,17,M.BENZ/CLASSE CLS,0,0,5,0.00,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans médios,18,BMW/328,0,0,4,0.00,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans médios,19,FIAT/TEMPRA,0,1,4,0.00,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans médios,20,AUDI/A5,2,1,3,0.00,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans médios,21,AUDI/S5,2,0,3,0.00,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Grandes,1,HYUNDAI/AZERA,368,360,4204,37.83,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Grandes,2,HONDA/ACCORD,78,132,1351,12.16,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Grandes,3,TOYOTA/CAMRY,50,79,952,8.57,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Grandes,4,VW/PASSAT,87,92,909,8.18,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Grandes,5,KIA/MAGENTIS,29,52,855,7.69,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Grandes,6,GM/OMEGA,45,47,755,6.79,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Grandes,7,BMW/320,49,81,593,5.34,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Grandes,8,CHRYSLER/300C,31,45,576,5.18,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Grandes,9,PEUGEOT/407,16,22,290,2.61,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Grandes,10,BMW/325,14,29,223,2.01,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Grandes,11,BMW/335I,12,16,214,1.93,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sedans Grandes,12,AUDI/A4,28,21,190,1.71,12,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sw Médios,1,FIAT/PALIO WEEKEND,3292,4220,27161,37.07,13,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sw Médios,2,VW/SPACE FOX,1353,2002,20555,28.06,13,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sw Médios,3,VW/PARATI,1058,1308,16727,22.83,13,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sw Médios,4,PEUGEOT/206SW,42,71,8819,12.04,13,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sw Grandes,1,RENAULT/MEGANE GT,151,380,4067,43.38,13,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sw Grandes,2,TOYOTA/FIELDER,7,49,2712,28.92,13,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sw Grandes,3,PEUGEOT/307SW,24,42,1106,11.80,13,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sw Grandes,4,VW/JETTA VARIANT,98,123,1105,11.79,13,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sw Grandes,5,VW/PASSAT VAR,19,17,265,2.83,13,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sw Grandes,6,PEUGEOT/407SW,6,4,83,0.89,13,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sw Grandes,7,AUDI/A4 AVANT,1,0,30,0.32,13,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sw Grandes,8,VW/QUANTUM,1,0,4,0.04,13,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sw Grandes,9,GM/CARAVAN,0,0,2,0.02,13,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sw Grandes,10,AUDI/RS4,0,0,1,0.01,13,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Sw Grandes,11,AUDI/S6,0,0,1,0.01,13,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Monocab,1,HONDA/FIT,2732,3078,37248,37.99,13,texto,2008-11.pdf
2008-11,automoveis,sub_segmento,Monocab,2,FIAT/IDEA,1305,1838,25764,26.28,13,texto,2008-11.pdf
