mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2020-05,automoveis,sub_segmento,Veículos de Entrada,1,VW/GOL,1616,1648,20919,31.09,11,texto_glifos,2020-05.pdf
2020-05,automoveis,sub_segmento,Veículos de Entrada,2,RENAULT/KWID,1818,1622,20101,29.88,11,texto_glifos,2020-05.pdf
2020-05,automoveis,sub_segmento,Veículos de Entrada,3,FIAT/MOBI,992,933,14446,21.47,11,texto_glifos,2020-05.pdf
2020-05,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/UNO,630,308,4454,6.62,11,texto_glifos,2020-05.pdf
2020-05,automoveis,sub_segmento,Veículos de Entrada,5,TOYOTA/ETIOS HB,379,309,4065,6.04,11,texto_glifos,2020-05.pdf
2020-05,automoveis,sub_segmento,Veículos de Entrada,6,VW/UP,331,208,3245,4.82,11,texto_glifos,2020-05.pdf
2020-05,automoveis,sub_segmento,Veículos de Entrada,7,CAOA CHERY/QQ,2,1,20,0.03,11,texto_glifos,2020-05.pdf
2020-05,automoveis,sub_segmento,Veículos de Entrada,8,VW/FUSCA,2,0,18,0.03,11,texto_glifos,2020-05.pdf
2020-05,automoveis,sub_segmento,Veículos de Entrada,9,GM/CHEVETTE,0,0,3,0.00,11,texto_glifos,2020-05.pdf
2020-05,automoveis,sub_segmento,Hatch Pequenos,1,GM/ONIX,3296,3619,54036,30.90,11,texto_glifos,2020-05.pdf
2020-05,automoveis,sub_segmento,Hatch Pequenos,2,HYUNDAI/HB20,2218,2837,27052,15.47,11,texto_glifos,2020-05.pdf
2020-05,automoveis,sub_segmento,Hatch Pequenos,3,FORD/KA,1719,1842,26180,14.97,11,texto_glifos,2020-05.pdf
2020-05,automoveis,sub_segmento,Hatch Pequenos,4,FIAT/ARGO,1768,1175,19724,11.28,11,texto_glifos,2020-05.pdf
2020-05,automoveis,sub_segmento,Hatch Pequenos,5,VW/POLO,1570,1065,17515,10.02,11,texto_glifos,2020-05.pdf
2020-05,automoveis,sub_segmento,Hatch Pequenos,6,RENAULT/SANDERO,788,554,11834,6.77,11,texto_glifos,2020-05.pdf
2020-05,automoveis,sub_segmento,Hatch Pequenos,7,TOYOTA/YARIS HB,526,445,7766,4.44,11,texto_glifos,2020-05.pdf
2020-05,automoveis,sub_segmento,Hatch Pequenos,8,VW/FOX/CROSS FOX,506,313,7363,4.21,11,texto_glifos,2020-05.pdf
2020-05,automoveis,sub_segmento,Hatch Pequenos,9,NISSAN/MARCH,91,104,1732,0.99,11,texto_glifos,2020-05.pdf
2020-05,automoveis,sub_segmento,Hatch Pequenos,10,PEUGEOT/208,68,55,742,0.42,11,texto_glifos,2020-05.pdf
