mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2025-05,automoveis,sub_segmento,Veículos de Entrada,1,FIAT/MOBI,6459,6170,26883,56.06,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Veículos de Entrada,2,RENAULT/KWID,5344,3759,21055,43.90,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Veículos de Entrada,3,VW/GOL,2,4,8,0.02,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/UNO,1,1,4,0.01,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Veículos de Entrada,5,GM/CELTA,1,0,3,0.01,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Veículos de Entrada,6,GM/CHEVETTE,0,0,1,0.00,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Veículos de Entrada,7,VW/BRASILIA,0,0,1,0.00,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Veículos de Entrada,8,VW/UP,1,0,1,0.00,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Hatch Pequenos,1,VW/POLO,12911,10932,45724,25.86,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Hatch Pequenos,2,FIAT/ARGO,9063,8444,37231,21.06,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Hatch Pequenos,3,HYUNDAI/HB20,8673,6922,29956,16.95,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Hatch Pequenos,4,GM/ONIX,6157,5415,27607,15.62,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Hatch Pequenos,5,BYD/DOLPHIN MINI,2575,2172,11300,6.39,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Hatch Pequenos,6,HONDA/CITY HATCH,1195,1247,6195,3.50,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Hatch Pequenos,7,CITROEN/C3,870,1262,5170,2.92,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Hatch Pequenos,8,BYD/DOLPHIN,1862,973,4794,2.71,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Hatch Pequenos,9,TOYOTA/YARIS HB,530,827,3417,1.93,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Hatch Pequenos,10,PEUGEOT/208,771,685,3406,1.93,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Hatch Pequenos,11,GWM/ORA 03,181,191,1186,0.67,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Hatch Pequenos,12,MINI/COOPER,58,57,309,0.17,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Hatch Médios,1,HONDA/CIVIC TYPE-R,22,30,74,43.02,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Hatch Médios,2,AUDI/A3,4,6,40,23.26,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Hatch Médios,3,TOYOTA/COROLLA GR,2,5,23,13.37,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Hatch Médios,4,M.BENZ/A45 AMG,3,3,9,5.23,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Hatch Médios,5,BMW/118i,1,0,7,4.07,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Hatch Médios,6,M.BENZ/CLASSE A,0,0,6,3.49,11,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Pequenos,1,HYUNDAI/HB20S,4421,4172,12690,50.09,12,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Pequenos,2,FIAT/CRONOS,2677,2115,12632,49.86,12,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Pequenos,3,RENAULT/LOGAN,2,1,6,0.02,12,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Pequenos,4,VW/VOYAGE,0,0,3,0.01,12,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Pequenos,5,FIAT/SIENA,1,0,1,0.00,12,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Pequenos,6,TOYOTA/ETIOS SEDAN,0,0,1,0.00,12,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Compactos,1,GM/ONIX PLUS,3924,4274,18065,38.74,12,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Compactos,2,VW/VIRTUS,3317,2851,13453,28.85,12,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Compactos,3,HONDA/CITY,1301,1351,6909,14.81,12,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Compactos,4,NISSAN/VERSA,562,740,4418,9.47,12,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Compactos,5,TOYOTA/YARIS SEDAN,266,599,3789,8.12,12,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Compactos,6,GM/COBALT,0,0,3,0.01,12,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans médios,1,TOYOTA/COROLLA,3233,3202,15392,57.60,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans médios,2,BYD/KING,802,1599,5457,20.42,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans médios,3,NISSAN/SENTRA,538,331,1991,7.45,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans médios,4,BYD/SEAL,387,188,1095,4.10,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans médios,5,HONDA/CIVIC,33,65,946,3.54,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans médios,6,CAOA CHERY/ARRIZO 6,201,109,721,2.70,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans médios,7,VW/JETTA,55,80,437,1.64,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans médios,8,AUDI/A3 SEDAN,47,44,220,0.82,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans médios,9,M.BENZ/CLA200,76,43,220,0.82,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans médios,10,AUDI/A5,7,25,108,0.40,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans médios,11,BMW/420I,12,7,38,0.14,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans médios,12,M.BENZ/AMG C63S,9,8,32,0.12,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans médios,13,M.BENZ/CLA35,4,3,30,0.11,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans médios,14,M.BENZ/CLA45,1,4,18,0.07,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans médios,15,BMW/218I,2,1,6,0.02,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans médios,16,GM/CRUZE SEDAN,1,3,4,0.01,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans médios,17,FORD/DEL REY,0,1,2,0.01,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans médios,18,KIA/CERATO,0,0,1,0.00,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans médios,19,M.BENZ/CLASSE C,0,1,1,0.00,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans médios,20,TESLA/MODEL 3,0,0,1,0.00,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans médios,21,BAIC/EU5,1,0,1,0.00,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Grandes,1,BMW/320I,387,349,1592,51.29,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Grandes,2,M.BENZ/CLASSE C,123,148,548,17.65,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Grandes,3,PORSCHE/PANAMERA,27,51,193,6.22,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Grandes,4,BMW/330E,37,25,154,4.96,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Grandes,5,HONDA/ACCORD,16,27,126,4.06,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Grandes,6,AUDI/A4,14,36,96,3.09,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Grandes,7,BMW/530E,16,11,73,2.35,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Grandes,8,ZEEKR/001,4,15,71,2.29,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Grandes,9,LEXUS/ES300,17,19,70,2.26,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Grandes,10,M.BENZ/CLASSE E,8,15,55,1.77,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Grandes,11,BMW/I4,0,9,25,0.81,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sedans Grandes,12,M.BENZ/AMG GT63S,7,8,23,0.74,13,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sw Grandes,1,AUDI/RS6 AVANT,7,11,32,96.97,14,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sw Grandes,2,VW/QUANTUM,0,0,1,3.03,14,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Monocab,1,GM/BOLT,0,0,2,100.00,14,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Grandcab,1,GM/SPIN,2195,1744,8373,98.37,15,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Grandcab,2,KIA/CARNIVAL,33,25,122,1.43,15,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Grandcab,3,VW/ID.BUZZ,0,0,7,0.08,15,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Grandcab,4,TOYOTA/SIENNA,0,0,4,0.05,15,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sports,1,PORSCHE/911,64,110,372,28.81,15,texto,2025-05.pdf
2025-05,automoveis,sub_segmento,Sports,2,FORD/MUSTANG,20,17,261,20.22,15,texto,2025-05.pdf
