mes,segmento,origem_tabela,sub_segmento_fonte,posicao_fonte,nome_completo_fonte,unidades_mes,unidades_mes_anterior,unidades_acumulado,participacao_pct,pagina,metodo_extracao,arquivo_origem
2015-11,automoveis,sub_segmento,Veículos de Entrada,1,FIAT/PALIO,9241,8126,109454,24.02,11,texto,2015-11.pdf
2015-11,automoveis,sub_segmento,Veículos de Entrada,2,FORD/KA,7977,5880,83421,18.31,11,texto,2015-11.pdf
2015-11,automoveis,sub_segmento,Veículos de Entrada,3,VW/GOL,6427,6581,76248,16.73,11,texto,2015-11.pdf
2015-11,automoveis,sub_segmento,Veículos de Entrada,4,FIAT/UNO,5167,5467,73173,16.06,11,texto,2015-11.pdf
2015-11,automoveis,sub_segmento,Veículos de Entrada,5,VW/UP,4159,3768,49388,10.84,11,texto,2015-11.pdf
2015-11,automoveis,sub_segmento,Veículos de Entrada,6,TOYOTA/ETIOS HB,2674,2614,32008,7.02,11,texto,2015-11.pdf
2015-11,automoveis,sub_segmento,Veículos de Entrada,7,GM/CELTA,48,33,17794,3.91,11,texto,2015-11.pdf
2015-11,automoveis,sub_segmento,Veículos de Entrada,8,RENAULT/CLIO,800,1179,13980,3.07,11,texto,2015-11.pdf
2015-11,automoveis,sub_segmento,Veículos de Entrada,9,PEUGEOT/207,2,0,169,0.04,11,texto,2015-11.pdf
2015-11,automoveis,sub_segmento,Hatch Pequenos,1,GM/ONIX,11991,11130,110845,24.88,11,texto,2015-11.pdf
2015-11,automoveis,sub_segmento,Hatch Pequenos,2,HYUNDAI/HB20,10583,9748,99196,22.27,11,texto,2015-11.pdf
2015-11,automoveis,sub_segmento,Hatch Pequenos,3,VW/FOX/CROSS FOX,4906,5676,73779,16.56,11,texto,2015-11.pdf
2015-11,automoveis,sub_segmento,Hatch Pequenos,4,RENAULT/SANDERO,6253,5301,69834,15.68,11,texto,2015-11.pdf
2015-11,automoveis,sub_segmento,Hatch Pequenos,5,FORD/FIESTA,2205,2464,37630,8.45,11,texto,2015-11.pdf
2015-11,automoveis,sub_segmento,Hatch Pequenos,6,NISSAN/MARCH,1292,1543,21101,4.74,11,texto,2015-11.pdf
