mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2013-03,automoveis,227273,187320,resumo_mensal,2013-03.pdf,123
2013-03,comerciais_leves,41044,35159,resumo_mensal,2013-03.pdf,123
