mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2026-04,automoveis,187313,206361,resumo_mensal,2026-04.pdf,280
2026-04,comerciais_leves,49943,51848,resumo_mensal,2026-04.pdf,280
