mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2007-06,automoveis,169429,180258,resumo_mensal,2007-06.pdf,54
2007-06,comerciais_leves,19348,20041,resumo_mensal,2007-06.pdf,54
