mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2014-09,automoveis,234533,217040,resumo_mensal,2014-09.pdf,141
2014-09,comerciais_leves,47954,42070,resumo_mensal,2014-09.pdf,141
