mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2012-12,automoveis,295012,254755,resumo_mensal,2012-12.pdf,120
2012-12,comerciais_leves,48731,42245,resumo_mensal,2012-12.pdf,120
