mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2024-07,automoveis,178047,163799,resumo_mensal,2024-07.pdf,259
2024-07,comerciais_leves,49253,38664,resumo_mensal,2024-07.pdf,259
