mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2026-05,automoveis,214300,187297,resumo_mensal,2026-05.pdf,281
2026-05,comerciais_leves,49743,49939,resumo_mensal,2026-05.pdf,281
