mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2025-03,automoveis,141542,134772,resumo_mensal,2025-03.pdf,267
2025-03,comerciais_leves,42504,39037,resumo_mensal,2025-03.pdf,267
