mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2009-05,automoveis,208959,197372,resumo_mensal,2009-05.pdf,77
2009-05,comerciais_leves,28404,27022,resumo_mensal,2009-05.pdf,77
