mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2014-08,automoveis,217040,234608,resumo_mensal,2014-08.pdf,140
2014-08,comerciais_leves,42070,45181,resumo_mensal,2014-08.pdf,140
