mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2013-07,automoveis,275878,256606,resumo_mensal,2013-07.pdf,127
2013-07,comerciais_leves,48039,46281,resumo_mensal,2013-07.pdf,127
