mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2009-11,automoveis,205803,247230,resumo_mensal,2009-11.pdf,83
2009-11,comerciais_leves,32663,34082,resumo_mensal,2009-11.pdf,83
