mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2011-07,automoveis,242128,242728,resumo_mensal,2011-07.pdf,103
2011-07,comerciais_leves,45819,44180,resumo_mensal,2011-07.pdf,103
