mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2011-12,automoveis,281655,259285,resumo_mensal,2011-12.pdf,108
2011-12,comerciais_leves,47547,45906,resumo_mensal,2011-12.pdf,108
