mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2008-09,automoveis,223766,201124,resumo_mensal,2008-09.pdf,69
2008-09,comerciais_leves,30380,29983,resumo_mensal,2008-09.pdf,69
