mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2025-04,automoveis,152267,141542,resumo_mensal,2025-04.pdf,268
2025-04,comerciais_leves,44786,42504,resumo_mensal,2025-04.pdf,268
