mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2007-09,automoveis,172738,198511,resumo_mensal,2007-09.pdf,57
2007-09,comerciais_leves,21360,25395,resumo_mensal,2007-09.pdf,57
