mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2025-06,automoveis,159128,167540,resumo_mensal,2025-06.pdf,270
2025-06,comerciais_leves,43036,46817,resumo_mensal,2025-06.pdf,270
