mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2007-05,automoveis,180258,151247,resumo_mensal,2007-05.pdf,53
2007-05,comerciais_leves,20041,18795,resumo_mensal,2007-05.pdf,53
