mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2025-02,automoveis,134772,123345,resumo_mensal,2025-02.pdf,266
2025-02,comerciais_leves,39037,36483,resumo_mensal,2025-02.pdf,266
