mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2011-04,automoveis,231736,243956,resumo_mensal,2011-04.pdf,100
2011-04,comerciais_leves,41145,44754,resumo_mensal,2011-04.pdf,100
