mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2012-01,automoveis,215432,281655,resumo_mensal,2012-01.pdf,109
2012-01,comerciais_leves,37223,47547,resumo_mensal,2012-01.pdf,109
