mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2008-12,automoveis,163262,143415,resumo_mensal,2008-12.pdf,72
2008-12,comerciais_leves,20632,22863,resumo_mensal,2008-12.pdf,72
