mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2007-07,automoveis,184227,169429,resumo_mensal,2007-07.pdf,55
2007-07,comerciais_leves,22105,19348,resumo_mensal,2007-07.pdf,55
