mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2011-11,automoveis,259285,223586,resumo_mensal,2011-11.pdf,107
2011-11,comerciais_leves,45906,40195,resumo_mensal,2011-11.pdf,107
