mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2010-10,automoveis,246034,250784,resumo_mensal,2010-10.pdf,94
2010-10,comerciais_leves,41546,40621,resumo_mensal,2010-10.pdf,94
