mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2026-07,automoveis,212691,212879,resumo_mensal,2026-07.pdf,283
2026-07,comerciais_leves,53004,47566,resumo_mensal,2026-07.pdf,283
