mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2005-12,automoveis,157913,136244,resumo_mensal,2005-12.pdf,36
2005-12,comerciais_leves,17572,14538,resumo_mensal,2005-12.pdf,36
