mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2009-08,automoveis,216470,239653,resumo_mensal,2009-08.pdf,80
2009-08,comerciais_leves,31070,33958,resumo_mensal,2009-08.pdf,80
