mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2010-08,automoveis,255060,243242,resumo_mensal,2010-08.pdf,92
2010-08,comerciais_leves,41505,41955,resumo_mensal,2010-08.pdf,92
