mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2007-02,automoveis,123961,130045,resumo_mensal,2007-02.pdf,50
2007-02,comerciais_leves,15658,15420,resumo_mensal,2007-02.pdf,50
