mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2026-01,automoveis,125136,210714,resumo_mensal,2026-01.pdf,277
2026-01,comerciais_leves,37348,56380,resumo_mensal,2026-01.pdf,277
