mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2009-02,automoveis,167531,169897,resumo_mensal,2009-02.pdf,74
2009-02,comerciais_leves,23812,19869,resumo_mensal,2009-02.pdf,74
