mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2026-08,automoveis,212876,212678,resumo_mensal,2026-08.pdf,284
2026-08,comerciais_leves,50178,53001,resumo_mensal,2026-08.pdf,284
