mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2006-01,automoveis,112655,157913,resumo_mensal,2006-01.pdf,37
2006-01,comerciais_leves,13190,17572,resumo_mensal,2006-01.pdf,37
