mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2011-06,automoveis,242728,254055,resumo_mensal,2011-06.pdf,102
2011-06,comerciais_leves,44180,46431,resumo_mensal,2011-06.pdf,102
