mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2006-03,automoveis,130994,108513,resumo_mensal,2006-03.pdf,39
2006-03,comerciais_leves,17240,13018,resumo_mensal,2006-03.pdf,39
