mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2013-05,automoveis,256351,270481,resumo_mensal,2013-05.pdf,125
2013-05,comerciais_leves,44231,46189,resumo_mensal,2013-05.pdf,125
