mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2012-05,automoveis,231589,207947,resumo_mensal,2012-05.pdf,113
2012-05,comerciais_leves,42764,36872,resumo_mensal,2012-05.pdf,113
