mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2024-08,automoveis,170995,178045,resumo_mensal,2024-08.pdf,260
2024-08,comerciais_leves,52201,49247,resumo_mensal,2024-08.pdf,260
