mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2006-06,automoveis,124384,137986,resumo_mensal,2006-06.pdf,42
2006-06,comerciais_leves,16480,17534,resumo_mensal,2006-06.pdf,42
