mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2009-09,automoveis,264957,216470,resumo_mensal,2009-09.pdf,81
2009-09,comerciais_leves,31696,31070,resumo_mensal,2009-09.pdf,81
