mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2012-03,automoveis,240644,201936,resumo_mensal,2012-03.pdf,111
2012-03,comerciais_leves,43445,33894,resumo_mensal,2012-03.pdf,111
