mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2006-05,automoveis,137986,109706,resumo_mensal,2006-05.pdf,41
2006-05,comerciais_leves,17534,14755,resumo_mensal,2006-05.pdf,41
